player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,actual_value,uni_lstm_pred,multi_lstm_pred,encoder_lstm_pred,final_prediction
Alberto Perea Correoso,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,155,77.5,1,0,0,2,34,26,76.5,2,3,1,0.3333,8,7,2,0.0,0.0,1.1613,0.0,0.0,0.0,5.8065,4.6452,1.9742,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3149,0.2863,0.112,0.2817,0.231,0.356,2,1,0,Positive,,,,,3974611.5
Ander Guevara Lajo,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,145,72.5,1,0,0,0,72,59,81.9,2,8,2,0.25,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.5862,1.2414,0.3724,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.5322,0.0,0.1367,-0.2434,-0.1667,0.1833,0,2,1,Negative,,,,,3976058.0
Martín Merquelanz Castellanos,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,32,26,81.2,2,3,0,0.0,1,2,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.0,0.0707,-0.1338,0.225,0.4333,0,1,2,Negative,,,,,3976314.0
Igor Zubeldia Elorza,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,172,86.0,1,0,0,0,73,65,89.0,3,7,1,0.1429,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.6628,0.5233,0.157,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.3391,0.1497,0.0647,0.2021,0.35,0.5167,1,1,1,Positive,,,,,3977276.2
Andoni Gorosabel Espinosa,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,150,75.0,1,0,0,0,68,53,77.9,2,4,1,0.25,4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.4,0.72,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.8536,0.0,0.1817,-0.3517,-0.2967,0.3183,0,2,1,Negative,,,,,3976068.5
Martín Zubimendi Ibáñez,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,161,80.5,1,0,0,1,86,75,87.2,3,4,0,0.0,2,5,1,0.0,0.0,0.559,0.0,0.0,0.0,5.0311,1.118,0.6149,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.486,0.1497,0.1067,-0.0275,0.2167,0.35,1,1,1,Neutral,,,,,3976320.8
Cristian Portugués Manzanera,2023/24,5,Real Sociedad,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,123,61.5,1,0,1,0,32,22,68.8,1,2,0,0.0,1,1,1,0.0,0.7317,0.0,0.7317,0.0,1.0,2.1951,0.7317,1.6829,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.9326,0.0,0.0797,-0.0987,-0.0667,0.2333,0,1,2,Negative,,,,,4612554.0
Adnan Januzaj,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,85,42.5,1,0,0,4,26,21,80.8,2,3,0,0.0,6,0,1,0.0,0.0,4.2353,0.0,0.0,0.0,3.1765,6.3529,4.0235,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.6789,0.0827,0.0853,-0.0086,0.2389,0.4056,0,0,3,Neutral,,,,,3978390.5
Jon Bautista Orgilles,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,8,8.0,1,0,0,2,2,2,100.0,3,0,0,0.0,0,0,0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,11.25,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,92.2786,0.2133,0.0,0.2507,0.1,0.4333,2,0,1,Positive,,,,,4004374.2
Modibo Sagnan,2023/24,5,Real Sociedad,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,14,7.0,1,0,0,0,13,13,100.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.0,0.1853,-0.327,0.0,0.3333,0,2,1,Negative,,,,,3975501.8
Yann Bodiger,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,11,9,81.8,2,4,1,0.25,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.3,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3936,0.0827,0.165,-0.1073,-0.0389,0.1833,0,1,2,Negative,4000000.0,10309877.0,10889543.950806776,9815218.44681342,3945330.2
Rafael Jiménez Jarque,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,18,10,55.6,1,3,0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,62.3086,0.1713,0.1327,0.1498,0.1754,0.3226,1,0,2,Positive,4000000.0,10309877.0,9921847.90344026,7211698.521753382,3943147.2
Pedro Alcalá Guirado,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,60,60.0,1,0,0,0,4,2,50.0,1,3,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,60.4036,0.0887,0.2303,-0.1832,-0.0407,0.6891,1,2,0,Negative,,,,,3976119.0
Augusto Matías Fernández,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,12,12.0,1,0,0,0,1,1,100.0,3,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.4036,0.2267,0.132,0.1233,0.3333,0.7,2,1,0,Positive,,,,,3976787.8
Iván Alejo Peralta,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,39,19.5,1,0,0,1,8,3,37.5,1,1,1,1.0,0,0,0,0.0,0.0,2.3077,0.0,0.0,0.0,2.3077,0.0,1.1538,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,58.3844,0.0613,0.1153,-0.0012,-0.1417,0.1278,1,1,1,Neutral,,,,,3972906.5
Omobolaji Habeeb Adekanye,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,10,10.0,1,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,52.1536,0.084,0.0993,-0.0416,0.1278,0.4139,1,1,1,Neutral,,,,,3994846.5
Íñigo Martínez Berridi,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,106,98,92.5,3,8,1,0.125,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.1536,0.282,0.1283,0.1406,-0.2272,0.4977,2,1,0,Positive,4000000.0,10309877.0,11279815.758311804,11020621.305261243,3940195.0
Raúl García Escudero,2023/24,5,Athletic Club,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,169,84.5,1,0,1,3,61,44,72.1,2,8,1,0.125,1,1,9,0.0,0.5325,1.5976,0.5325,0.0,1.0,4.7929,0.5325,2.0237,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.4338,0.1683,0.1303,-0.0373,0.0167,0.1833,1,2,0,Neutral,4800000.0,10982968.0,11708243.191743532,9956051.957485704,4770077.0
Miguel Alfonso Herrero Javaloyas,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,56,56.0,1,0,0,0,31,27,87.1,3,1,0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,4.8214,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.5336,0.0,0.17,-0.3094,0.0583,0.2667,0,2,1,Negative,,,,,3976058.0
João Pedro Neves Filipe,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,56,56.0,1,0,0,1,22,18,81.8,2,1,1,1.0,4,0,0,0.0,0.0,1.6071,0.0,0.0,0.0,1.6071,6.4286,2.7321,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.0418,0.0,0.1977,-0.37,0.0,0.3333,0,2,1,Negative,,,,,3973108.0
Pablo Hervías Ruiz,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,116,58.0,1,0,0,1,73,60,82.2,2,0,0,0.0,2,2,0,0.0,0.0,0.7759,0.0,0.0,0.0,1.5517,1.5517,0.8534,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.3438,0.0,0.2337,-0.3546,-0.1917,0.2981,0,3,0,Negative,,,,,3976058.0
Joaquín Fernández Moreno,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,46,37,80.4,2,5,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5236,0.0887,0.2303,-0.1832,-0.0407,0.6891,1,2,0,Negative,,,,,3976112.2
Óscar Plano Pedreño,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,146,73.0,1,0,0,1,43,41,95.3,3,4,1,0.25,0,4,2,0.0,0.0,0.6164,0.0,0.0,0.0,4.9315,0.0,0.3082,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,74.4559,0.0,0.149,-0.2864,-0.1667,0.1833,0,2,1,Negative,4000000.0,10309877.0,10059430.883396637,7813798.8629468465,3941484.0
José Ignacio Martínez García,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,102,79,77.5,2,8,2,0.25,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.8786,0.0,0.0,0.0,0.2111,0.4556,0,0,3,Neutral,,,,,3976314.0
Jordi Masip López,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,32,48.5,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,59.9536,0.205,0.0647,0.2441,0.0861,0.3294,1,1,1,Positive,,,,,3975390.2
Javier Sánchez de Felipe,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,168,84.0,1,0,0,1,41,33,80.5,2,5,1,0.2,1,7,0,0.0,0.0,0.5357,0.0,0.0,0.0,6.4286,0.5357,0.4286,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.1965,0.1967,0.1467,0.0962,-0.019,0.206,2,1,0,Positive,,,,,3976051.2
Ander Capa Rodríguez,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,173,86.5,1,0,0,0,90,73,81.1,2,3,1,0.3333,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3.1214,2.0809,0.6243,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.67,0.0417,0.1773,-0.2747,0.2306,0.3278,0,2,1,Negative,,,,,3976314.0
Unai Simón Mendibil,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,52,43,82.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.2136,0.108,0.1723,-0.1188,0.05,0.1,1,2,0,Negative,4000000.0,10309877.0,10812235.906046383,9676669.709626654,3945936.0
Óscar de Marcos Arana,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,130,65.0,1,0,0,0,27,18,66.7,1,1,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846,0.6923,0.2077,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.7251,0.1447,0.0,0.2613,0.0028,0.3794,1,0,2,Positive,4000000.0,10309877.0,9001954.100536177,5410995.786541615,3943794.5
Mikel Balenziaga Oruesagasti,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,60,60.0,1,0,0,0,44,32,72.7,2,1,0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.2136,0.1453,0.0357,0.2314,0.2194,0.475,2,0,1,Positive,,,,,3976565.0
Alejandro Berenguer Remiro,2023/24,5,Athletic Club,Midfielder,3,29,4800000.0,15.3841,1,estimated,841,0.8187,Experienced,0,0,0,1,2,50,25.0,1,0,1,2,28,21,75.0,2,1,0,0.0,2,1,0,0.0,1.8,3.6,1.8,0.0,1.0,3.6,3.6,6.48,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,77.9883,0.2273,0.0853,0.2527,0.0306,0.3294,1,0,2,Positive,,,,,4605968.5
Daniel García Carrillo,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,116,58.0,1,0,0,0,89,78,87.6,3,3,0,0.0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,3.1034,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,71.6836,0.0,0.099,-0.1503,0.2667,0.5333,0,1,2,Negative,,,,,3976608.5
Jon Morcillo Conesa,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,11,11.0,1,0,0,0,9,6,66.7,1,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1818,2.4545,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0954,0.1447,0.1473,0.0475,0.1611,0.4775,1,2,0,Neutral,,,,,3978355.0
Lucas Pérez Martínez,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,80,80.0,1,0,0,4,31,21,67.7,1,4,0,0.0,1,0,1,0.0,0.0,4.5,0.0,0.0,0.0,4.5,1.125,2.5875,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5949,0.0827,0.165,-0.1073,-0.0389,0.1833,0,1,2,Negative,,,,,3978483.5
Alberto Rodríguez Baró,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,27,23,85.2,3,1,0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.9636,0.0613,0.1347,-0.0528,0.1917,0.4278,1,1,1,Negative,,,,,3976045.5
Iñigo Córdoba Kerejeta,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,45,45.0,1,0,0,0,16,7,43.8,1,3,0,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,61.2436,0.184,0.0833,0.0706,0.0,0.35,2,1,0,Positive,,,,,3975731.2
Pere Pons Riera,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,19,19.0,1,0,0,0,13,10,76.9,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4736,0.0827,0.239,-0.2392,0.3361,0.7148,0,2,1,Negative,,,,,3976733.5
Jens Jønsson,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,93,46.5,1,0,0,0,12,9,75.0,2,2,0,0.0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,7.7419,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9036,0.184,0.0927,0.09,0.2167,0.2667,2,1,0,Positive,,,,,3975954.5
Luis Alfonso Espino García,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,64,37,57.8,1,12,4,0.3333,4,7,3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.0,0.6,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,63.6436,0.1373,0.165,-0.1685,-0.2333,0.1,1,2,0,Negative,,,,,3976051.2
Jeremías Ledesma,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,59,21,35.6,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,56.0836,0.1373,0.0533,0.05,-0.0667,0.2667,1,1,1,Positive,,,,,3976051.2
Isaac Carcelén Valencia,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,31,20,64.5,1,3,1,0.3333,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,0.15,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.9786,0.084,0.146,-0.09,0.1333,0.225,1,2,0,Negative,,,,,3976051.2
Marcos Mauro López Gutiérrez,2023/24,5,Cádiz,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,120,60.0,1,0,0,0,15,11,73.3,2,1,0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.3936,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral,,,,,3976058.0
Víctor Laguardia Cisneros,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,135,67.5,1,0,0,0,34,23,67.6,1,2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.6836,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,4000000.0,10309877.0,10590915.01939116,8683020.534117842,3945462.8
Tomás Pina Isla,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,142,71.0,1,0,0,0,31,23,74.2,2,6,0,0.0,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,6.338,0.6338,0.1901,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,67.9488,0.076,0.1283,-0.151,-0.13,0.485,1,1,1,Negative,4000000.0,10309877.0,11055345.663296595,10057084.951371957,3946577.5
Joaquín Navarro Jiménez,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,40,40.0,1,0,0,0,22,15,68.2,1,6,1,0.1667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.8636,0.226,0.1467,0.1234,-0.019,0.2393,2,1,0,Positive,,,,,3975059.8
Fernando Pacheco Flores,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,52,40,76.9,2,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4736,0.0,0.149,-0.2864,-0.1667,0.1833,0,2,1,Negative,,,,,3976051.2
Norberto Murara Neto,2023/24,5,Barcelona,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,6,540,90.0,1,0,0,0,191,170,89.0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,72.1036,0.149,0.112,0.1412,0.231,0.3226,1,1,1,Positive,,,,,3976216.0
Martín Aguirregabiria Padilla,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,95,47.5,1,0,0,0,21,13,61.9,1,0,0,0.0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,5.6842,0.9474,0.2842,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.3999,0.084,0.1527,-0.1321,-0.15,0.1917,1,2,0,Negative,,,,,3975691.8
Miralem Pjanić,2023/24,5,Barcelona,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,17,545,32.0588,1,0,0,14,675,617,91.4,3,10,0,0.0,8,5,6,0.0,0.0,2.3119,0.0,0.0,0.0,2.4771,1.3211,1.5523,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.1521,0.1683,0.0647,0.0961,0.2944,0.4056,1,1,1,Positive,,,,,3991674.2
José Luis Sanmartín Mato,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,114,57.0,1,0,0,1,43,25,58.1,1,5,0,0.0,2,1,3,0.0,0.0,0.7895,0.0,0.0,0.0,4.7368,1.5789,0.8684,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,64.1362,0.108,0.1823,-0.1899,0.1667,0.4833,1,2,0,Negative,,,,,3976052.2
Tomas Franco Tavares,2023/24,5,Deportivo Alavés,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,34,34.0,1,0,0,0,3,2,66.7,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6471,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.4136,0.149,0.112,0.1412,0.231,0.3226,1,1,1,Positive,4000000.0,10309877.0,9138658.953407826,5642644.250989538,3941119.8
Facundo Sebastián Roncaglia,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,2,37,33,89.2,3,2,0,0.0,0,1,1,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.6636,0.0603,0.118,-0.1077,0.0167,0.1833,0,2,1,Negative,,,,,3976051.2
Unai García Lugea,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,0,26,21,80.8,2,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.6436,0.1727,0.1467,0.1168,0.0643,0.331,2,1,0,Positive,4000000.0,10309877.0,8758402.54130155,5019893.318280768,3943706.2
Iñigo Pérez Soto,2023/24,5,Osasuna,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,63,63.0,1,0,0,0,33,21,63.6,1,2,2,1.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2857,2.8571,0.8571,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.7693,0.0,0.199,-0.3951,-0.005,0.5183,0,2,1,Negative,,,,,3973283.2
Yuri Berchiche Izeta,2023/24,5,Athletic Club,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,120,60.0,1,0,0,3,73,61,83.6,2,1,0,0.0,5,2,1,0.0,0.0,2.25,0.0,0.0,0.0,2.25,3.75,2.25,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,73.8586,0.1727,0.1757,0.0312,0.001,0.5826,2,1,0,Neutral,4000000.0,10309877.0,10227615.040471831,8332888.810213313,3946459.5
