scraped_at,player_name,query,tweet_id,created_at,author_id,lang,retweet_count,reply_count,like_count,quote_count,impression_count,neg,neu,pos,compound,textblob_polarity,textblob_subjectivity
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,905707970840898615,2026-01-29T16:43:22.050603Z,2166276,en,658,237,3388,22,29827,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,349577335003288308,2026-02-07T16:43:22.051006Z,6756858,en,903,352,1512,49,10173,0.0,0.692,0.308,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,182951589369441423,2026-02-06T16:43:22.051545Z,6643260,en,593,1,4002,54,36832,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,901392186134765138,2026-02-18T16:43:22.052087Z,4180453,en,722,159,3184,6,50124,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,217888566931155824,2026-01-31T16:43:22.052579Z,4026004,en,569,19,4413,53,51723,0.341,0.659,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,716415672266525251,2026-02-10T16:43:22.053160Z,3242220,en,558,432,3901,85,84306,0.0,0.681,0.319,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Ngoran Suiru Fai Collins,Ngoran Suiru Fai Collins,459561868380840190,2026-02-07T16:43:22.053883Z,9527396,en,835,414,2736,87,30282,0.0,0.776,0.224,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,571816270991751705,2026-02-20T16:43:22.054651Z,6503587,en,967,475,3458,83,10445,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,844688706395256265,2026-02-09T16:43:22.055317Z,8426066,en,601,203,3936,28,99275,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,541132594486697626,2026-02-16T16:43:22.055748Z,6722800,en,137,401,1797,35,28492,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,681761017374562647,2026-02-02T16:43:22.056090Z,5979736,en,690,326,2781,71,85720,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,453320192152608684,2026-02-05T16:43:22.056652Z,4070578,en,265,139,4789,3,44581,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,290951693515127848,2026-02-15T16:43:22.057314Z,3222642,en,818,13,2018,53,82865,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,287925250011458676,2026-02-15T16:43:22.057851Z,8752353,en,416,31,3973,15,51409,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,454820853487227069,2026-02-07T16:43:22.058320Z,7343195,en,229,1,2543,92,94690,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,628205725495097651,2026-02-09T16:43:22.058842Z,4202180,en,10,225,301,44,9592,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicholas Williams Arthuer,Nicholas Williams Arthuer,927962222863001035,2026-02-05T16:43:22.059585Z,2010402,en,872,492,1364,34,52917,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,950989952242989004,2026-01-31T16:43:22.060348Z,6806256,en,319,29,1419,91,42760,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,703467284706703143,2026-02-02T16:43:22.060835Z,1278325,en,376,323,1711,47,65550,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,531213054190035361,2026-02-22T16:43:22.061329Z,2531451,en,823,435,4247,97,52309,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,143872977041355097,2026-02-16T16:43:22.061698Z,1811399,en,823,268,967,73,73982,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,356058986855481800,2026-02-21T16:43:22.062062Z,4726589,en,664,262,934,34,36430,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,171557939349923051,2026-01-28T16:43:22.063042Z,2222517,en,518,413,247,47,77614,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,803834556641061223,2026-01-29T16:43:22.063718Z,5893189,en,573,137,3061,52,44835,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,884097338701325625,2026-02-13T16:43:22.064543Z,5677701,en,282,455,1372,94,9508,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,385529683965677192,2026-02-11T16:43:22.066940Z,8803371,en,736,430,4062,34,38064,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Niclas Füllkrug,Niclas Füllkrug,925593463393548904,2026-02-13T16:43:22.067749Z,4777099,en,762,40,4198,83,27337,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,510515655716385226,2026-02-05T16:43:22.068820Z,3176697,en,212,429,1195,48,71060,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,183268355370372443,2026-02-02T16:43:22.069704Z,6801124,en,645,150,3812,58,43204,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,644086402228661844,2026-02-19T16:43:22.070321Z,6908787,en,673,214,3329,17,4032,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,146477369031289887,2026-02-04T16:43:22.070995Z,8369427,en,524,189,1469,28,18672,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,990372190055665897,2026-02-19T16:43:22.071670Z,5947096,en,891,331,113,64,65146,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,994528669576795693,2026-02-06T16:43:22.072299Z,7453095,en,917,8,2140,2,62889,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,119129945932136188,2026-02-07T16:43:22.073006Z,1064171,en,411,229,142,83,16758,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,739647045727788896,2026-02-22T16:43:22.073723Z,8949632,en,534,427,1776,64,60474,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,255411388591454852,2026-02-03T16:43:22.074332Z,5274116,en,567,420,588,1,27004,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nico Elvedi,Nico Elvedi,188168851579922837,2026-02-22T16:43:22.074975Z,7012181,en,885,119,479,41,24587,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,831642134014000766,2026-02-11T16:43:22.075983Z,7658756,en,791,339,4121,84,50620,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,258611468228143606,2026-02-13T16:43:22.076719Z,4675723,en,305,327,1242,38,96714,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,227178124566227763,2026-02-09T16:43:22.077391Z,4615216,en,776,330,3232,59,30962,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,769216545132774128,2026-02-15T16:43:22.077850Z,6081148,en,427,166,562,6,16260,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,666205525043333508,2026-02-04T16:43:22.078607Z,5418946,en,568,221,1259,71,35864,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,178987092977294357,2026-02-24T16:43:22.079463Z,3571186,en,595,155,280,38,67047,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,509810810852680561,2026-02-07T16:43:22.080199Z,4065394,en,74,496,2446,89,14649,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,399494982869009109,2026-02-08T16:43:22.080995Z,2349155,en,265,286,3282,13,11913,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,985980239220842108,2026-02-04T16:43:22.081751Z,2375391,en,911,341,3181,20,40454,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nico Schlotterbeck,Nico Schlotterbeck,139874607194550828,2026-01-27T16:43:22.082621Z,9577873,en,905,228,2099,60,41454,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,931618256386880080,2026-02-19T16:43:22.083746Z,9070478,en,221,484,4070,54,34900,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,777758087964548526,2026-01-27T16:43:22.084602Z,2181502,en,477,138,2954,43,64305,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,411945645817184221,2026-02-21T16:43:22.085463Z,6722331,en,314,60,3636,31,90877,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,742400004745068178,2026-01-31T16:43:22.086279Z,7790482,en,826,376,4581,84,47933,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,373735295938722307,2026-01-27T16:43:22.087211Z,5659055,en,913,168,4218,26,25292,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,648899473701005419,2026-02-06T16:43:22.087934Z,3572732,en,605,31,3386,84,3603,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,246286619868643743,2026-02-14T16:43:22.088801Z,2189589,en,769,27,265,62,76107,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,938207489649397454,2026-02-21T16:43:22.089494Z,4606566,en,610,340,2201,69,9446,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,442181178864273839,2026-01-27T16:43:22.090156Z,6815080,en,155,325,4160,37,64854,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicola Zalewski,Nicola Zalewski,156672611078762351,2026-02-05T16:43:22.090747Z,8352391,en,136,303,2238,77,24571,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,721100049385112308,2026-02-17T16:43:22.091627Z,3492851,en,814,345,2344,16,81192,0.0,0.714,0.286,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,992313247621143757,2026-02-02T16:43:22.092364Z,8226546,en,928,239,981,22,31292,0.0,0.548,0.452,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,251916601691679808,2026-01-27T16:43:22.092867Z,6451305,en,352,347,1274,52,22054,0.0,0.548,0.452,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,645251023277661221,2026-02-12T16:43:22.093311Z,1928948,en,217,466,3324,93,46243,0.0,0.702,0.298,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,436516327123908462,2026-02-12T16:43:22.093909Z,4989123,en,965,485,3060,30,41829,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,886405008422147871,2026-02-17T16:43:22.094835Z,8120255,en,899,193,1746,76,78892,0.322,0.678,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,733128022450466825,2026-02-08T16:43:22.095684Z,9334122,en,41,375,4961,17,48064,0.0,0.794,0.206,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,708567891999671068,2026-02-20T16:43:22.096357Z,8093289,en,676,383,4323,65,97022,0.0,0.741,0.259,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,991899601294664456,2026-01-30T16:43:22.097118Z,7449657,en,576,299,4698,49,90894,0.0,0.741,0.259,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolas Alexis Julio N'Koulou Ndoubena,Nicolas Alexis Julio N'Koulou Ndoubena,248773828746115053,2026-02-20T16:43:22.097945Z,2443534,en,273,123,2341,35,29700,0.0,0.702,0.298,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,805401967874270311,2026-01-27T16:43:22.099046Z,1719879,en,307,381,3521,75,64551,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,854197407268439537,2026-02-07T16:43:22.099793Z,1225086,en,389,407,3492,88,71895,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,758484797458714746,2026-02-11T16:43:22.100466Z,2313539,en,103,195,3827,96,5349,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,156316047798379405,2026-01-29T16:43:22.101161Z,6627376,en,404,457,1174,5,70222,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,674162175092379435,2026-02-06T16:43:22.101774Z,3670499,en,521,446,53,5,6625,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,731039823778417355,2026-02-25T16:43:22.102322Z,2081625,en,820,353,4716,65,47251,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,283713378598699198,2026-02-09T16:43:22.103081Z,3888771,en,304,270,942,98,27245,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,573719125176286960,2026-01-27T16:43:22.103993Z,7934876,en,640,107,2213,66,15058,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,959423062097756914,2026-02-13T16:43:22.104828Z,9279741,en,787,404,1331,94,28647,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Jackson,Nicolas Jackson,820931027533999442,2026-02-17T16:43:22.105789Z,3834449,en,974,8,585,16,78823,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,994057645551071100,2026-02-03T16:43:22.107266Z,5639688,en,764,473,3449,83,53023,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,114056944579950501,2026-01-27T16:43:22.108345Z,4972272,en,59,270,2971,34,7933,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,409228333064167324,2026-01-31T16:43:22.109208Z,6812080,en,398,346,1052,99,39700,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,893204071232858941,2026-02-06T16:43:22.110141Z,2477597,en,9,195,3482,40,56128,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,998454906898372056,2026-02-15T16:43:22.110794Z,2219980,en,557,280,1292,35,17475,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,617808250873986233,2026-02-16T16:43:22.111491Z,1057052,en,853,124,1252,36,72372,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,617198341150866979,2026-01-31T16:43:22.112279Z,9192072,en,940,338,3580,23,73924,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,167974366606678288,2026-02-24T16:43:22.112863Z,5747947,en,693,253,3559,53,33806,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,201589513441401981,2026-02-22T16:43:22.113592Z,7351162,en,342,245,2724,16,2663,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolas Moumi Ngamaleu,Nicolas Moumi Ngamaleu,918155385041615539,2026-02-23T16:43:22.114419Z,9529088,en,616,235,2612,48,83636,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,319568039135972134,2026-02-11T16:43:22.115339Z,7532578,en,838,475,466,35,43478,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,618066512778392564,2026-02-15T16:43:22.116169Z,4347430,en,987,307,2547,31,10019,0.0,0.755,0.245,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,844225557870786162,2026-02-16T16:43:22.116803Z,4956619,en,560,276,3891,3,95389,0.0,0.658,0.342,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,777771964572206792,2026-02-22T16:43:22.117438Z,4481954,en,870,450,2567,52,24709,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,787819911779466951,2026-01-29T16:43:22.118162Z,7435815,en,934,22,297,14,96026,0.0,0.476,0.524,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,452526295451568567,2026-02-03T16:43:22.118980Z,6914355,en,280,149,12,95,92035,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,315937666558896911,2026-02-09T16:43:22.119571Z,9284988,en,743,113,1189,27,67770,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,885348551167938438,2026-02-16T16:43:22.120243Z,1530220,en,833,396,903,28,61642,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,996337253807721623,2026-01-28T16:43:22.120915Z,6439388,en,619,153,1592,30,95631,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolás Alejandro Tagliafico,Nicolás Alejandro Tagliafico,648904454006297414,2026-01-31T16:43:22.121589Z,9362535,en,562,454,4651,64,33904,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,659891766428551215,2026-02-08T16:43:22.122794Z,6258563,en,438,112,1495,82,46930,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,986927320114263393,2026-02-09T16:43:22.123593Z,3851903,en,864,0,2404,25,51770,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,442331986967681608,2026-02-13T16:43:22.124363Z,2175672,en,851,340,1716,21,93585,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,935219490816031041,2026-02-24T16:43:22.125033Z,7628971,en,795,397,1545,56,89798,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,818351442581256483,2026-01-31T16:43:22.132649Z,7743721,en,52,282,2750,95,84825,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,673356933375830968,2026-02-09T16:43:22.133660Z,7915034,en,20,300,845,63,84683,0.0,0.667,0.333,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,654802601511403887,2026-02-25T16:43:22.134624Z,2562053,en,576,379,2526,13,75107,0.398,0.469,0.134,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,500553742605533176,2026-02-21T16:43:22.135625Z,7499436,en,273,108,2946,8,44811,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,864976286411691622,2026-02-25T16:43:22.136550Z,6894246,en,434,417,1944,67,92515,0.0,0.704,0.296,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nicolás Hernán Otamendi,Nicolás Hernán Otamendi,927639174499301220,2026-01-31T16:43:22.137407Z,9640581,en,441,333,1332,50,17333,0.363,0.637,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,737198746765485155,2026-02-05T16:43:22.138617Z,4938127,en,898,265,1103,83,91419,0.0,0.431,0.569,0.765,0.4047619047619048,0.7000000000000001
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,283749990613707341,2026-02-10T16:43:22.139483Z,6495290,en,960,252,931,56,36744,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,897586867768312434,2026-02-21T16:43:22.140308Z,7315526,en,797,116,2519,67,52257,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,506914298666475741,2026-02-26T16:43:22.141157Z,3242305,en,787,132,3761,66,64085,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,255249979570153769,2026-02-18T16:43:22.142100Z,9555482,en,836,353,849,49,89928,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,676494751373487365,2026-02-10T16:43:22.142861Z,4382016,en,153,426,2156,68,44306,0.0,0.636,0.364,0.4588,0.0,0.0
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,168050703783950192,2026-02-08T16:43:22.143700Z,5918261,en,34,313,801,9,34190,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,770635706999341330,2026-02-13T16:43:22.144507Z,9553320,en,333,312,1985,74,44248,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,400161337714918593,2026-02-09T16:43:22.145234Z,5384514,en,913,363,4781,97,90717,0.0,1.0,0.0,0.0,0.2,0.30000000000000004
2026-02-26T16:43:22Z,Niklas Süle,Niklas Süle,307603528130961648,2026-02-19T16:43:22.146014Z,6238267,en,26,224,3435,43,18560,0.0,0.73,0.27,0.3802,0.49999999999999994,0.9
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,427004614300440133,2026-02-13T16:43:22.147047Z,5902689,en,506,34,4109,39,79745,0.0,0.631,0.369,0.6885,0.9375000000000001,0.9
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,528542154909407226,2026-02-15T16:43:22.147950Z,4086268,en,983,89,2225,38,58527,0.426,0.43,0.143,-0.6048,-0.4,0.9
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,463967097562872249,2026-02-06T16:43:22.149023Z,5224350,en,979,117,1724,69,82565,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,449270435498698237,2026-02-10T16:43:22.149712Z,2188593,en,120,437,4509,48,80503,0.388,0.612,0.0,-0.6908,-0.25,0.5
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,795486358132202631,2026-02-07T16:43:22.150276Z,6884050,en,852,199,3293,36,71781,0.0,0.682,0.318,0.6369,1.0,0.3
2026-02-26T16:43:22Z,Nikola Milenković,Nikola Milenković,807321188803113078,2026-02-09T16:43:22.151012Z,2355062,en,125,478,3493,13,84564,0.426,0.43,0.143,-0.6048,-0.4,0.9
