player_name,season,season_encoded,team,position,position_encoded,current_age,market_value_eur,log_market_value,market_value_tier_encoded,market_value_source,age_squared,age_decay_factor,career_stage,pos_Defender,pos_Forward,pos_Goalkeeper,pos_Midfielder,matches,minutes_played,minutes_per_match,minutes_played_tier_encoded,goals,assists,shots,passes_total,passes_complete,pass_accuracy_pct,pass_accuracy_tier_encoded,tackles_total,tackles_won,tackle_success_rate,dribbles,interceptions,fouls_committed,goals_per90,assists_per90,shots_per90,goal_contributions_per90,shot_conversion_rate,assist_to_goal_ratio,defensive_actions_per90,dribbles_per90,attacking_output_index,total_injuries,total_days_injured,total_matches_missed,most_common_injury,injury_burden_index,availability_rate,injury_frequency,total_injuries_tier_encoded,total_tweets,total_likes,positive_tweets,negative_tweets,tweet_engagement_rate,social_buzz_score,transfer_attractiveness_score,vader_positive_score,vader_negative_score,vader_compound_score,tb_polarity,tb_subjectivity,positive_count,negative_count,neutral_count,sentiment_label,season_idx,lstm_mv_predicted_value,lstm_uni_predicted_value,lstm_ed_step1_value,lstm_ed_step2_value
Sergino Dest,2021/22,3,Barcelona,Midfielder,3,27,12000000.0,16.3004,2,estimated,729,0.9048,Prime,0,0,0,1,28,1775,63.3929,2,2,1,14,1211,1089,89.9,3,32,11,0.3438,56,13,17,0.1014,0.0507,0.7099,0.1521,0.1429,0.5,2.2817,2.8394,1.6124,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.9894,0.0,0.1723,-0.2322,0.05,0.1,0,2,1,Negative,2,,,,
Sergino Dest,2022/23,4,Barcelona,Midfielder,3,28,6400000.0,15.6718,1,estimated,784,0.8607,Experienced,0,0,0,1,28,1775,63.3929,2,2,1,14,1211,1089,89.9,3,32,11,0.3438,56,13,17,0.1014,0.0507,0.7099,0.1521,0.1429,0.5,2.2817,2.8394,1.6124,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.7322,0.1447,0.0927,0.1278,0.1194,0.246,1,1,1,Positive,3,22128793.242881883,24691889.38554451,31262008.158163466,25131954.138178825
Sergino Dest,2023/24,5,Barcelona,Midfielder,3,29,6400000.0,15.6718,1,estimated,841,0.8187,Experienced,0,0,0,1,28,1775,63.3929,2,2,1,14,1211,1089,89.9,3,32,11,0.3438,56,13,17,0.1014,0.0507,0.7099,0.1521,0.1429,0.5,2.2817,2.8394,1.6124,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.7322,0.282,0.0,0.4018,0.0028,0.4127,2,0,1,Positive,4,15502323.774853995,23403927.483108416,29863705.39342833,24098441.019513343
Sergio Asenjo Andrés,2019/20,1,Villarreal,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3008,0.1373,0.0707,0.0067,0.225,0.4667,1,1,1,Neutral,0,,,,
Sergio Asenjo Andrés,2020/21,2,Villarreal,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3008,0.1447,0.1283,0.0001,-0.2272,0.4644,1,1,1,Neutral,1,,,,
Sergio Asenjo Andrés,2021/22,3,Villarreal,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3008,0.084,0.1817,-0.2177,-0.2133,0.4433,1,2,0,Negative,2,,,,
Sergio Asenjo Andrés,2022/23,4,Villarreal,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0436,0.0,0.1283,-0.2612,-0.0189,0.5406,0,1,2,Negative,3,4646615.701007266,22481292.66226001,29484337.232964553,23794777.492580738
Sergio Asenjo Andrés,2023/24,5,Villarreal,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,180,90.0,1,0,0,0,66,52,78.8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0436,0.0417,0.1863,-0.2395,-0.0611,0.1278,0,2,1,Negative,4,2125312.858023651,21681242.81739899,28608557.751942433,23148746.431158006
Sergio Brown,2019/20,1,Chelsea,Defender,2,25,99043262.0,18.4111,4,original,625,1.0,Prime,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.0722,0.1987,-0.2095,0.2792,0.4958,1,5,0,Negative,0,,,,
Sergio Brown,2020/21,2,Chelsea,Defender,2,26,99043262.0,18.4111,4,original,676,0.9512,Prime,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1133,0.2002,-0.1902,0.3125,0.6167,2,4,0,Negative,1,,,,
Sergio Brown,2021/22,3,Chelsea,Defender,2,27,99043262.0,18.4111,4,original,729,0.9048,Prime,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1125,0.1658,-0.069,0.103,0.3937,2,4,0,Negative,2,,,,
Sergio Brown,2022/23,4,Chelsea,Defender,2,28,99043262.0,18.4111,4,original,784,0.8607,Experienced,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1042,0.2137,-0.2165,0.3042,0.4681,1,4,1,Negative,3,64283986.38887343,69073560.39058535,64432971.907321244,50647936.27836734
Sergio Brown,2023/24,5,Chelsea,Defender,2,29,99043262.0,18.4111,4,original,841,0.8187,Experienced,1,0,0,0,4,344,86.0,1,2,0,8,2932,2351,80.2,2,82,42,0.5122,22,6,6,0.5233,0.0,2.093,0.5233,0.25,0.0,23.0233,5.7558,4.343,0,0,0,,0,1.0,0.0,0,5,4136,3,2,827.2,4136.0,289.1967,0.1243,0.1392,0.0079,0.3655,0.6488,3,2,1,Neutral,4,58945844.188253105,69073560.39058535,64432971.907321244,50647936.27836734
Sergio Bruno,2019/20,1,Moreirense,Defender,2,25,27610199.0,17.1337,2,original,625,1.0,Prime,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.0,0.0927,-0.1335,0.3278,0.3222,0,1,2,Negative,0,,,,
Sergio Bruno,2020/21,2,Moreirense,Defender,2,26,27610199.0,17.1337,2,original,676,0.9512,Prime,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.0827,0.156,-0.1424,0.2528,0.3833,0,1,2,Negative,1,,,,
Sergio Bruno,2021/22,3,Moreirense,Defender,2,27,27610199.0,17.1337,2,original,729,0.9048,Prime,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.0613,0.1063,-0.0364,0.15,0.3278,1,1,1,Neutral,2,,,,
Sergio Bruno,2022/23,4,Moreirense,Defender,2,28,27610199.0,17.1337,2,original,784,0.8607,Experienced,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.1447,0.0,0.2613,0.0028,0.3794,1,0,2,Positive,3,29581989.607301433,32465511.35178057,37393368.0594025,29766419.25910781
Sergio Bruno,2023/24,5,Moreirense,Defender,2,29,27610199.0,17.1337,2,original,841,0.8187,Experienced,1,0,0,0,10,890,89.0,1,3,2,15,733,691,94.3,3,59,39,0.661,200,14,4,0.3034,0.2022,1.5169,0.5056,0.2,0.6667,7.382,20.2247,8.1404,0,0,0,,0,1.0,0.0,0,1,2066,1,0,2066.0,2066.0,193.0681,0.3423,0.0647,0.3846,0.0861,0.3627,2,1,0,Positive,4,18268403.11023347,32465511.35178057,37393368.0594025,29766419.25910781
Sergio Busquets i Burgos,2019/20,1,Barcelona,Defender,2,25,15000000.0,16.5236,2,estimated,625,1.0,Prime,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4867,0.0,0.179,-0.2742,-0.2333,0.0667,0,2,1,Negative,0,,,,
Sergio Busquets i Burgos,2020/21,2,Barcelona,Defender,2,26,15000000.0,16.5236,2,estimated,676,0.9512,Prime,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4867,0.0,0.1367,-0.2434,-0.1667,0.1833,0,2,1,Negative,1,,,,
Sergio Busquets i Burgos,2021/22,3,Barcelona,Defender,2,27,15000000.0,16.5236,2,estimated,729,0.9048,Prime,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,76.4867,0.1447,0.132,0.0248,0.0694,0.4794,1,1,1,Neutral,2,,,,
Sergio Busquets i Burgos,2022/23,4,Barcelona,Defender,2,28,8000000.0,15.895,1,estimated,784,0.8607,Experienced,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2295,0.0,0.0993,-0.1756,0.0444,0.2889,0,1,2,Negative,3,20743991.919254053,26173609.16917463,32444760.626584988,26023231.069582276
Sergio Busquets i Burgos,2023/24,5,Barcelona,Defender,2,29,8000000.0,15.895,1,estimated,841,0.8187,Experienced,1,0,0,0,33,2326,70.4848,2,0,5,2,2534,2325,91.8,3,102,11,0.1078,15,35,46,0.0,0.1935,0.0774,0.1935,0.0,5.0,5.3009,0.5804,0.5997,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,75.2295,0.108,0.1823,-0.1899,0.1667,0.4833,1,2,0,Negative,4,12638462.609865218,24557318.29072139,30699437.835241567,24731527.839461766
Sergio Canales Madrazo,2019/20,1,Real Betis,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3506,0.0893,0.132,-0.0172,0.3333,0.6667,1,1,1,Neutral,0,,,,
Sergio Canales Madrazo,2020/21,2,Real Betis,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3506,0.084,0.0927,0.0005,0.4111,0.4472,1,1,1,Neutral,1,,,,
Sergio Canales Madrazo,2021/22,3,Real Betis,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.3506,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,2,,,,
Sergio Canales Madrazo,2022/23,4,Real Betis,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0934,0.1373,0.0357,0.2077,0.025,0.2944,2,0,1,Positive,3,11881896.544104114,22481292.66226001,29484337.232964553,23794777.492580738
Sergio Canales Madrazo,2023/24,5,Real Betis,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,94,47.0,1,0,0,1,57,42,73.7,2,1,0,0.0,2,0,0,0.0,0.0,0.9574,0.0,0.0,0.0,0.9574,1.9149,1.0532,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.0934,0.0603,0.1443,-0.1159,0.0167,0.1833,0,2,1,Negative,4,414157.28291031125,21681242.81739899,28608557.751942433,23148746.431158006
Sergio Escudero Palomo,2019/20,1,Sevilla,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.1977,0.1443,0.0246,0.0167,0.2167,1,2,0,Neutral,0,,,,
Sergio Escudero Palomo,2020/21,2,Sevilla,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.0893,0.0993,0.0438,0.1,0.4,1,1,1,Neutral,1,,,,
Sergio Escudero Palomo,2021/22,3,Sevilla,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,70.6608,0.3433,0.0357,0.4993,-0.0722,0.3071,3,0,0,Positive,2,,,,
Sergio Escudero Palomo,2022/23,4,Sevilla,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.226,0.14,0.1654,0.2643,0.2726,2,1,0,Positive,3,5386771.037708678,22481292.66226001,29484337.232964553,23794777.492580738
Sergio Escudero Palomo,2023/24,5,Sevilla,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,1,90,90.0,1,0,0,1,50,38,76.0,2,2,1,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.4036,0.1497,0.0647,0.2021,0.35,0.5167,1,1,1,Positive,4,1670639.4076541406,21681242.81739899,28608557.751942433,23148746.431158006
Sergio Ferrari,2019/20,1,Marseille,Forward,4,25,69168952.0,18.0521,4,original,625,1.0,Prime,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.0893,0.0993,0.0438,0.1,0.4,1,1,1,Neutral,0,,,,
Sergio Ferrari,2020/21,2,Marseille,Forward,4,26,69168952.0,18.0521,4,original,676,0.9512,Prime,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.076,0.0833,-0.0427,0.0,0.35,1,1,1,Neutral,1,,,,
Sergio Ferrari,2021/22,3,Marseille,Forward,4,27,69168952.0,18.0521,4,original,729,0.9048,Prime,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.184,0.0833,0.0706,0.0,0.35,2,1,0,Positive,2,,,,
Sergio Ferrari,2022/23,4,Marseille,Forward,4,28,69168952.0,18.0521,4,original,784,0.8607,Experienced,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.2133,0.0833,0.0978,0.0,0.3833,2,1,0,Positive,3,49771683.02503545,53698566.78415389,53366103.6273652,42010559.82835831
Sergio Ferrari,2023/24,5,Marseille,Forward,4,29,69168952.0,18.0521,4,original,841,0.8187,Experienced,0,1,0,0,20,1240,62.0,2,15,10,48,750,528,70.5,2,100,57,0.57,82,34,46,1.0887,0.7258,3.4839,1.8145,0.3125,0.6667,9.7258,5.9516,8.2452,0,0,0,,0,1.0,0.0,0,3,7104,1,0,2368.0,7104.0,439.8219,0.0,0.0833,-0.1529,0.1111,0.4056,0,1,2,Negative,4,43230470.150187455,53698566.78415389,53366103.6273652,42010559.82835831
Sergio Guardiola Navarro,2019/20,1,Real Valladolid,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.5283,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,0,,,,
Sergio Guardiola Navarro,2020/21,2,Real Valladolid,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.5283,0.0,0.1527,-0.266,-0.2333,0.0667,0,2,1,Negative,1,,,,
Sergio Guardiola Navarro,2021/22,3,Real Valladolid,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,66.5283,0.0,0.1823,-0.3032,0.1667,0.4833,0,2,1,Negative,2,,,,
Sergio Guardiola Navarro,2022/23,4,Real Valladolid,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.2711,0.0,0.0657,-0.1334,-0.0667,0.2333,0,1,2,Negative,3,11308566.55205794,22481292.66226001,29484337.232964553,23794777.492580738
Sergio Guardiola Navarro,2023/24,5,Real Valladolid,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,88,44.0,1,0,0,1,33,20,60.6,1,6,0,0.0,2,3,3,0.0,0.0,1.0227,0.0,0.0,0.0,9.2045,2.0455,1.125,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,65.2711,0.0417,0.1067,-0.1409,0.2167,0.35,0,1,2,Negative,4,3894094.2995792488,21681242.81739899,28608557.751942433,23148746.431158006
Sergio Gómez Martín,2019/20,1,Huesca,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5949,0.0,0.1983,-0.3258,0.1,0.3667,0,2,1,Negative,0,,,,
Sergio Gómez Martín,2020/21,2,Huesca,Midfielder,3,26,7500000.0,15.8304,1,estimated,676,0.9512,Prime,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5949,0.1587,0.0853,0.1016,0.1278,0.35,1,0,2,Positive,1,,,,
Sergio Gómez Martín,2021/22,3,Huesca,Midfielder,3,27,7500000.0,15.8304,1,estimated,729,0.9048,Prime,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,69.5949,0.0,0.24,-0.4074,0.0417,0.5648,0,3,0,Negative,2,,,,
Sergio Gómez Martín,2022/23,4,Huesca,Midfielder,3,28,4000000.0,15.2018,1,estimated,784,0.8607,Experienced,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3377,0.0893,0.0,0.2193,0.2667,0.5667,1,0,2,Positive,3,12854358.855743753,22481292.66226001,29484337.232964553,23794777.492580738
Sergio Gómez Martín,2023/24,5,Huesca,Midfielder,3,29,4000000.0,15.2018,1,estimated,841,0.8187,Experienced,0,0,0,1,2,102,51.0,1,0,0,0,42,31,73.8,2,2,1,0.5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1765,1.7647,0.5294,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.3377,0.233,0.112,0.2752,0.3143,0.4476,2,1,0,Positive,4,7095847.128793318,21681242.81739899,28608557.751942433,23148746.431158006
Sergio Hansen,2019/20,1,Chelsea,Forward,4,25,4281825.0,15.2699,1,original,625,1.0,Prime,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,2.0,1,2,7637,2,0,3818.5,7637.0,433.1163,0.1085,0.1528,-0.079,-0.0417,0.4206,1,3,0,Negative,0,,,,
Sergio Hansen,2020/21,2,Chelsea,Forward,4,26,4281825.0,15.2699,1,original,676,0.9512,Prime,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,1.0,1,2,7637,2,0,3818.5,7637.0,443.1163,0.0,0.1882,-0.3453,0.0,0.25,0,3,1,Negative,1,,,,
Sergio Hansen,2021/22,3,Chelsea,Forward,4,27,4281825.0,15.2699,1,original,729,0.9048,Prime,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,0.6667,1,2,7637,2,0,3818.5,7637.0,446.4496,0.149,0.129,-0.022,0.1125,0.2708,2,2,0,Neutral,2,,,,
Sergio Hansen,2022/23,4,Chelsea,Forward,4,28,4281825.0,15.2699,1,original,784,0.8607,Experienced,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,0.5,1,2,7637,2,0,3818.5,7637.0,448.1163,0.0,0.1488,-0.2444,0.2833,0.4417,0,2,2,Negative,3,53402881.984531425,20909599.04232529,28210585.337517835,22838415.318517607
Sergio Hansen,2023/24,5,Chelsea,Forward,4,29,4281825.0,15.2699,1,original,841,0.8187,Experienced,0,1,0,0,28,1904,68.0,2,12,5,40,1612,1165,72.3,2,62,46,0.7419,22,27,46,0.5672,0.2363,1.8908,0.8036,0.3,0.4167,4.2069,1.0399,3.4317,2,83,8,Achilles tendon injury,166,0.7778,0.4,1,2,7637,2,0,3818.5,7637.0,449.1163,0.103,0.209,-0.2649,-0.0038,0.4138,1,3,0,Negative,4,50320411.55918653,20909599.04232529,28210585.337517835,22838415.318517607
Sergio Herrera Pirón,2019/20,1,Osasuna,Midfielder,3,25,7500000.0,15.8304,1,estimated,625,1.0,Prime,0,0,0,1,2,180,90.0,1,0,0,0,66,48,72.7,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,1.0,0.0,0,0,0,0,0,0.0,0.0,68.4708,0.0887,0.0473,0.1584,0.1476,0.3726,1,0,2,Positive,0,,,,
